date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_GLD
2017-01-09,99.94642903225808,0.5,0.00000,4.674193548387096,45.66,121.76,112.66999816894533
2017-01-10,99.90104516129033,0.51,1.67000,4.670967741935484,21.34,121.9,113.1500015258789
2017-01-11,99.8556612903226,0.51,0.66000,4.667741935483871,45.1,124.56,113.5
2017-01-12,99.81027741935485,0.51,0.00000,4.664516129032258,5.31,113.32,113.91000366210938
2017-01-13,99.76489354838708,0.52,0.37000,4.661290322580645,127.1,135.56,114.20999908447266
2017-01-17,99.58335806451612,0.54,0.45000,4.648387096774194,145.98,160.96,115.8499984741211
2017-01-18,99.5379741935484,0.52,0.63000,4.645161290322581,16.18,135.59,114.87000274658205
2017-01-19,99.49259032258064,0.51,0.31000,4.641935483870967,5.23,95.56,114.7699966430664
2017-01-20,99.44720645161291,0.49,0.00000,4.638709677419355,53.09,141.55,115.0500030517578
2017-01-23,99.31105483870968,0.51,0.00000,4.629032258064516,59.46,154.77,115.79000091552734
2017-01-24,99.26567096774194,0.5,0.00000,4.625806451612903,27.5,136.15,115.2699966430664
2017-01-25,99.2202870967742,0.49,0.31000,4.62258064516129,5.35,175.14,114.31999969482422
2017-01-26,99.17490322580646,0.5,0.00000,4.619354838709677,19.13,89.25,113.26000213623048
2017-01-27,99.12951935483872,0.51,0.00000,4.616129032258065,24.45,135.05,113.48999786376952
2017-01-30,98.99336774193549,0.51,0.00000,4.606451612903226,17.26,115.06,113.97000122070312
2017-01-31,98.94798387096776,0.52,0.00000,4.603225806451612,15.24,139.29,115.5500030517578
2017-02-01,98.9026,0.5,0.64000,4.6,27.34,158.28,115.1999969482422
2017-02-02,98.92438214285716,0.51,0.00000,4.592857142857143,9.94,113.53,115.83999633789062
2017-02-03,98.94616428571427,0.5,0.37000,4.585714285714285,18.8,131.28,116.12999725341795
2017-02-06,99.01151071428572,0.53,0.00000,4.564285714285714,35.2,150.83,117.6999969482422
2017-02-07,99.03329285714288,0.53,0.00000,4.557142857142857,13.9,121.82,117.45999908447266
2017-02-08,99.055075,0.53,0.00000,4.55,5.48,118.99,118.19000244140624
2017-02-09,99.07685714285716,0.53,0.00000,4.542857142857143,25.02,74.34,117.29000091552734
2017-02-10,99.09863928571428,0.54,0.00000,4.535714285714286,12.65,231.24,117.5999984741211
2017-02-13,99.16398571428572,0.52,0.00000,4.514285714285714,9.29,77.85,116.8000030517578
2017-02-14,99.18576785714286,0.54,0.00000,4.507142857142857,34.3,120.2,116.93000030517578
2017-02-15,99.20755,0.53,0.32000,4.5,11.02,130.16,117.4499969482422
2017-02-16,99.22933214285716,0.52,0.30000,4.492857142857143,5.08,89.07,118.08000183105467
2017-02-17,99.2511142857143,0.52,0.37000,4.485714285714286,100.31,143.29,117.68000030517578
2017-02-21,99.33824285714286,0.53,1.22000,4.457142857142857,27.86,87.54,117.75
2017-02-22,99.360025,0.52,0.63000,4.45,58.98,226.71,117.91000366210938
2017-02-23,99.38180714285714,0.51,0.00000,4.442857142857143,4.94,84.74,118.94000244140624
2017-02-24,99.40358928571428,0.51,0.73000,4.435714285714286,6.19,99.0,119.6999969482422
2017-02-27,99.46893571428572,0.5,0.00000,4.414285714285715,18.13,117.37,119.12000274658205
2017-02-28,99.49071785714284,0.53,0.00000,4.4071428571428575,20.93,114.25,119.2300033569336
2017-03-01,99.5125,0.62,0.00000,4.4,16.02,111.9,119.05999755859376
2017-03-02,99.5379870967742,0.66,0.00000,4.4,15.18,125.27,117.58000183105467
2017-03-03,99.5634741935484,0.7,0.00000,4.4,23.94,88.91,117.51000213623048
2017-03-06,99.63993548387096,0.73,0.55000,4.4,9.44,104.29,116.72000122070312
2017-03-07,99.66542258064516,0.75,0.00000,4.4,20.76,71.17,115.77999877929688
2017-03-08,99.69090967741936,0.72,0.00000,4.4,16.34,124.51,115.05999755859376
2017-03-09,99.71639677419356,0.72,0.00000,4.4,21.77,95.37,114.47000122070312
2017-03-10,99.74188387096774,0.73,0.35000,4.4,5.95,81.65,114.72000122070312
2017-03-13,99.81834516129032,0.78,0.48000,4.4,8.24,56.5,114.73999786376952
2017-03-14,99.84383225806452,0.77,0.00000,4.4,99.89,122.3,114.12000274658205
2017-03-15,99.86931935483872,0.72,0.00000,4.4,15.9,159.48,116.25
2017-03-16,99.89480645161292,0.72,0.31000,4.4,20.87,91.44,116.7300033569336
2017-03-17,99.9202935483871,0.72,0.00000,4.4,6.33,152.01,116.98999786376952
2017-03-20,99.99675483870968,0.75,1.18000,4.4,101.07,161.69,117.51000213623048
2017-03-21,100.02224193548388,0.76,0.00000,4.4,21.68,184.47,118.54000091552734
2017-03-22,100.04772903225806,0.76,0.63000,4.4,5.4,65.8,118.83000183105467
2017-03-23,100.07321612903226,0.75,0.00000,4.4,10.65,48.67,118.66999816894533
2017-03-24,100.09870322580645,0.77,0.00000,4.4,12.99,106.37,118.86000061035156
2017-03-27,100.17516451612904,0.77,0.51000,4.4,8.73,83.12,119.52999877929688
2017-03-28,100.20065161290324,0.77,0.39000,4.4,6.73,89.73,119.04000091552734
2017-03-29,100.2261387096774,0.77,1.21000,4.4,10.29,66.64,119.33000183105467
2017-03-30,100.2516258064516,0.77,0.00000,4.4,5.11,91.55,118.47000122070312
2017-03-31,100.2771129032258,0.75,0.00000,4.4,5.99,221.37,118.72000122070312
2017-04-03,100.33420666666666,0.78,0.59000,4.4,50.65,115.76,119.3499984741211
2017-04-04,100.35001,0.78,2.67000,4.4,6.5,103.95,119.62000274658205
2017-04-05,100.36581333333334,0.79,0.00000,4.4,4.94,75.28,119.62000274658205
2017-04-06,100.38161666666667,0.78,0.00000,4.4,15.45,82.38,119.18000030517578
2017-04-07,100.39742,0.81,0.00000,4.4,17.26,67.93,119.45999908447266
2017-04-10,100.44483,0.81,3.21000,4.4,9.12,118.06,119.45999908447266
2017-04-11,100.46063333333332,0.81,0.00000,4.4,7.33,41.86,121.19000244140624
2017-04-12,100.47643666666669,0.8,0.00000,4.4,10.98,79.49,122.0199966430664
2017-04-13,100.49224,0.8,0.00000,4.4,9.8,59.73,122.5999984741211
2017-04-17,100.55545333333332,0.82,0.00000,4.4,108.62,119.99,122.23999786376952
2017-04-18,100.57125666666668,0.81,0.78000,4.4,53.55,71.39,122.81999969482422
2017-04-19,100.58706,0.8,0.90000,4.4,5.1,93.31,121.7300033569336
2017-04-20,100.60286333333332,0.78,0.29000,4.4,14.66,55.86,121.95999908447266
2017-04-21,100.61866666666668,0.78,0.00000,4.4,5.84,124.51,122.30999755859376
2017-04-24,100.66607666666668,0.8,1.17000,4.4,29.85,144.04,121.4800033569336
2017-04-25,100.68188,0.81,1.23000,4.4,49.13,58.82,120.25
2017-04-26,100.69768333333334,0.82,5.70000,4.4,14.59,70.4,120.83999633789062
2017-04-27,100.71348666666668,0.8,0.00000,4.4,10.68,63.06,120.38999938964844
2017-04-28,100.72929,0.79,0.36000,4.4,6.1,62.79,120.7699966430664
2017-05-01,100.7767,0.82,0.50000,4.4,8.53,97.49,119.66999816894533
2017-05-02,100.76139032258064,0.81,0.00000,4.396774193548388,6.92,89.58,119.6500015258789
2017-05-03,100.7460806451613,0.84,0.00000,4.393548387096774,5.18,86.79,117.9800033569336
2017-05-04,100.73077096774196,0.84,0.00000,4.390322580645162,5.04,184.47,116.79000091552734
2017-05-05,100.71546129032258,0.88,0.00000,4.387096774193549,24.46,72.21,117.01000213623048
2017-05-08,100.66953225806452,0.9,0.56000,4.37741935483871,19.16,113.15,116.75
2017-05-09,100.65422258064515,0.9,0.00000,4.374193548387097,7.69,84.95,116.0500030517578
2017-05-10,100.63891290322582,0.89,0.33000,4.370967741935484,5.7,67.32,116.04000091552734
2017-05-11,100.62360322580643,0.87,0.00000,4.367741935483871,21.78,49.78,116.5
2017-05-12,100.6082935483871,0.86,0.78000,4.364516129032258,33.31,129.4,116.83000183105467
2017-05-15,100.56236451612904,0.89,0.00000,4.354838709677419,97.64,169.44,117.13999938964844
2017-05-16,100.54705483870968,0.89,0.45000,4.351612903225806,7.74,118.0,117.6500015258789
2017-05-17,100.53174516129032,0.89,0.00000,4.348387096774194,35.32,62.79,119.79000091552734
2017-05-18,100.51643548387096,0.91,0.96000,4.345161290322581,43.71,89.48,118.80999755859376
2017-05-19,100.5011258064516,0.9,0.39000,4.341935483870968,20.21,87.23,119.4000015258789
2017-05-22,100.45519677419357,0.92,0.00000,4.332258064516129,43.9,83.62,119.9000015258789
2017-05-23,100.4398870967742,0.91,0.00000,4.329032258064516,7.75,64.98,119.13999938964844
2017-05-24,100.42457741935485,0.92,0.00000,4.325806451612904,6.05,76.1,119.61000061035156
2017-05-25,100.40926774193548,0.92,0.00000,4.32258064516129,5.65,51.65,119.4800033569336
2017-05-26,100.39395806451611,0.92,0.00000,4.319354838709677,6.88,62.91,120.54000091552734
2017-05-30,100.3327193548387,0.92,0.00000,4.306451612903226,9.16,45.36,120.13999938964844
2017-05-31,100.31740967741936,0.96,0.00000,4.3032258064516125,302.37,168.16,120.62000274658205
2017-06-01,100.3021,0.96,0.00000,4.3,5.84,100.04,120.72000122070312
2017-06-02,100.28886333333332,0.96,0.00000,4.3,7.0,61.36,121.61000061035156
2017-06-05,100.24915333333333,0.95,0.00000,4.3,11.26,274.58,121.7300033569336
2017-06-06,100.23591666666668,0.96,0.00000,4.3,8.0,85.3,123.0999984741211
2017-06-07,100.22268,0.98,0.00000,4.3,6.05,46.07,122.4499969482422
2017-06-08,100.20944333333333,0.99,0.00000,4.3,17.41,33.16,121.6500015258789
2017-06-09,100.19620666666668,0.99,0.00000,4.3,7.2,65.8,120.54000091552734
2017-06-12,100.15649666666668,0.97,1.32000,4.3,11.26,98.63,120.36000061035156
2017-06-13,100.14326,0.99,0.48000,4.3,8.25,144.57,120.4800033569336
2017-06-14,100.13002333333333,0.99,0.71000,4.3,6.09,48.72,119.81999969482422
2017-06-15,100.11678666666668,1.0,0.00000,4.3,5.87,67.05,119.31999969482422
2017-06-16,100.10355,1.01,0.00000,4.3,7.25,80.07,119.33999633789062
2017-06-19,100.06384,1.01,0.00000,4.3,11.63,75.3,118.43000030517578
2017-06-20,100.05060333333331,1.0,0.00000,4.3,8.44,93.24,118.18000030517578
2017-06-21,100.03736666666668,0.97,0.00000,4.3,12.25,90.96,118.5199966430664
2017-06-22,100.02413,0.94,0.00000,4.3,12.01,93.79,118.91999816894533
2017-06-23,100.01089333333331,0.95,0.42000,4.3,7.24,135.04,119.43000030517578
2017-06-26,99.97118333333331,0.98,0.00000,4.3,23.59,44.92,118.36000061035156
2017-06-27,99.95794666666669,0.99,0.00000,4.3,8.73,93.1,118.80999755859376
2017-06-28,99.94471,1.0,2.26000,4.3,12.83,95.31,118.9000015258789
2017-06-29,99.93147333333332,1.02,0.36000,4.3,6.14,65.45,118.31999969482422
2017-06-30,99.91823666666669,1.01,0.00000,4.3,29.37,111.89,118.0199966430664
2017-07-03,99.89236129032258,1.04,1.42000,4.306451612903226,24.26,101.66,116.08999633789062
2017-07-05,99.87972258064516,1.03,0.00000,4.312903225806451,28.52,57.04,116.5199966430664
2017-07-06,99.87340322580646,1.02,0.00000,4.316129032258065,12.54,76.45,116.47000122070312
2017-07-07,99.86708387096776,1.03,0.00000,4.319354838709677,45.94,160.41,115.27999877929688
2017-07-10,99.84812580645162,1.03,0.00000,4.329032258064516,11.62,92.94,115.47000122070312
2017-07-11,99.84180645161292,1.03,0.00000,4.332258064516129,17.21,85.23,115.62000274658205
2017-07-12,99.8354870967742,1.03,0.00000,4.335483870967742,12.68,70.04,116.02999877929688
2017-07-13,99.82916774193548,1.03,0.00000,4.338709677419355,6.23,73.54,115.81999969482422
2017-07-14,99.82284838709678,1.02,0.00000,4.341935483870968,22.3,90.61,116.7699966430664
2017-07-17,99.80389032258064,1.05,0.00000,4.351612903225806,34.73,92.6,117.29000091552734
2017-07-18,99.79757096774192,1.05,0.00000,4.354838709677419,16.66,88.82,118.11000061035156
2017-07-19,99.79125161290322,1.09,0.00000,4.358064516129033,6.43,51.42,118.08000183105467
2017-07-20,99.78493225806452,1.13,0.00000,4.361290322580645,6.13,100.4,118.23999786376952
2017-07-21,99.7786129032258,1.14,0.00000,4.364516129032258,7.41,73.36,119.26000213623048
2017-07-24,99.75965483870968,1.15,0.00000,4.374193548387097,512.25,305.98,119.30999755859376
2017-07-25,99.75333548387096,1.16,0.00000,4.37741935483871,148.18,162.68,118.91999816894533
2017-07-26,99.74701612903226,1.11,0.37000,4.380645161290323,12.77,80.27,119.87999725341795
2017-07-27,99.74069677419357,1.09,0.00000,4.383870967741935,5.9,40.48,119.79000091552734
2017-07-28,99.73437741935484,1.06,0.00000,4.387096774193549,7.44,45.32,120.69000244140624
2017-07-31,99.71541935483872,1.05,0.00000,4.396774193548388,11.81,80.96,120.75
2017-08-01,99.7091,1.06,2.97000,4.4,8.44,70.77,120.6500015258789
2017-08-02,99.70610322580646,1.06,0.00000,4.396774193548388,12.55,57.38,120.4000015258789
2017-08-03,99.70310645161292,1.06,0.00000,4.393548387096774,6.16,61.0,120.58999633789062
2017-08-04,99.70010967741936,1.06,0.43000,4.390322580645162,7.29,63.9,119.6500015258789
2017-08-07,99.69111935483872,1.01,0.00000,4.380645161290323,10.57,96.65,119.51000213623048
2017-08-08,99.68812258064516,1.04,0.00000,4.37741935483871,16.59,56.87,119.86000061035156
2017-08-09,99.68512580645162,1.04,0.00000,4.374193548387097,12.54,62.08,121.30999755859376
2017-08-10,99.68212903225808,1.03,0.00000,4.370967741935484,12.49,66.59,122.20999908447266
2017-08-11,99.67913225806451,1.01,0.00000,4.367741935483871,29.36,41.93,122.79000091552734
2017-08-14,99.67014193548388,1.01,0.00000,4.358064516129033,35.02,88.94,121.91999816894533
2017-08-15,99.66714516129034,1.02,0.00000,4.354838709677419,25.33,86.83,120.9800033569336
2017-08-16,99.6641483870968,1.0,0.37000,4.351612903225806,18.79,47.71,121.87000274658205
2017-08-17,99.66115161290324,0.98,0.00000,4.348387096774194,5.97,56.82,122.48999786376952
2017-08-18,99.65815483870968,1.0,0.00000,4.345161290322581,43.2,60.34,122.3000030517578
2017-08-21,99.64916451612903,0.99,0.00000,4.335483870967742,591.21,60.63,122.76000213623048
2017-08-22,99.64616774193549,0.99,0.00000,4.332258064516129,32.5,74.28,122.20999908447266
2017-08-23,99.64317096774194,0.98,0.35000,4.329032258064516,18.13,69.07,122.66999816894533
2017-08-24,99.6401741935484,1.0,0.00000,4.325806451612904,5.93,42.9,122.29000091552734
2017-08-25,99.63717741935484,1.01,0.00000,4.32258064516129,40.59,72.15,122.73999786376952
2017-08-28,99.6281870967742,0.97,0.00000,4.312903225806451,31.7,80.49,124.69000244140624
2017-08-29,99.62519032258064,1.01,3.71000,4.309677419354839,7.92,81.46,124.41999816894533
2017-08-30,99.6221935483871,1.01,0.00000,4.306451612903226,11.61,42.02,124.36000061035156
2017-08-31,99.61919677419355,0.99,0.32000,4.3032258064516125,16.26,43.34,125.81999969482422
2017-09-01,99.6162,1.0,0.37000,4.3,6.29,57.53,126.05999755859376
2017-09-05,99.72228,1.01,0.00000,4.286666666666666,8.12,142.33,127.45999908447266
2017-09-06,99.7488,1.05,0.00000,4.283333333333333,23.38,198.18,126.80999755859376
2017-09-07,99.77532,1.03,0.00000,4.28,5.4,88.44,128.1300048828125
2017-09-08,99.80184,1.02,1.14000,4.276666666666666,6.47,68.98,127.97000122070312
2017-09-11,99.8814,1.04,0.00000,4.266666666666667,10.3,94.13,126.19000244140624
2017-09-12,99.90792,1.02,0.00000,4.263333333333334,7.75,59.02,126.55999755859376
2017-09-13,99.93444,1.02,0.00000,4.26,5.85,71.31,125.61000061035156
2017-09-14,99.96096,1.03,0.32000,4.256666666666667,5.45,120.33,126.16000366210938
2017-09-15,99.98748,1.03,0.00000,4.253333333333333,6.33,72.36,125.52999877929688
2017-09-18,100.06704,1.04,0.00000,4.243333333333333,10.0,68.55,124.36000061035156
2017-09-19,100.09356,1.03,0.00000,4.24,7.65,58.25,124.62000274658205
2017-09-20,100.12008,1.02,0.34000,4.236666666666666,5.73,52.37,123.62000274658205
2017-09-21,100.1466,1.02,0.00000,4.233333333333333,5.38,55.35,122.68000030517578
2017-09-22,100.17312,1.01,0.00000,4.23,6.37,63.09,123.23999786376952
2017-09-25,100.25268,1.04,0.00000,4.22,10.25,105.42,124.52999877929688
2017-09-26,100.2792,1.05,0.00000,4.216666666666667,83.96,58.14,123.13999938964844
2017-09-27,100.30572,1.05,0.34000,4.213333333333334,5.75,63.54,121.9800033569336
2017-09-28,100.33224,1.04,0.32000,4.21,5.52,103.05,122.20999908447266
2017-09-29,100.35876,1.04,0.00000,4.206666666666667,57.78,107.61,121.58000183105467
2017-10-02,100.39722903225808,1.0,0.58000,4.2,9.89,75.31,120.7699966430664
2017-10-03,100.38265806451612,1.05,0.45000,4.2,7.65,52.47,120.83000183105467
2017-10-04,100.3680870967742,1.06,0.00000,4.2,17.21,48.06,121.16999816894533
2017-10-05,100.35351612903226,1.05,0.00000,4.2,5.38,40.99,120.5199966430664
2017-10-06,100.33894516129033,1.05,0.38000,4.2,25.71,85.68,121.08999633789062
2017-10-10,100.28066129032258,1.06,0.00000,4.2,7.52,74.46,122.4000015258789
2017-10-11,100.26609032258064,1.08,0.00000,4.2,21.89,60.44,122.79000091552734
2017-10-12,100.2515193548387,1.07,0.00000,4.2,5.49,37.61,122.88999938964844
2017-10-13,100.23694838709676,1.07,0.00000,4.2,6.21,63.88,123.81999969482422
2017-10-16,100.19323548387096,1.09,0.00000,4.2,39.75,98.42,122.97000122070312
2017-10-17,100.17866451612905,1.07,0.00000,4.2,7.63,49.38,122.12999725341795
2017-10-18,100.1640935483871,1.07,0.00000,4.2,5.59,100.11,121.66999816894533
2017-10-19,100.14952258064515,1.08,0.32000,4.2,27.07,82.48,122.38999938964844
2017-10-20,100.13495161290322,1.09,0.37000,4.2,12.58,62.32,121.61000061035156
2017-10-23,100.0912387096774,1.08,1.13000,4.2,77.31,136.2,121.8000030517578
2017-10-24,100.07666774193548,1.1,0.44000,4.2,7.52,37.25,121.33000183105467
2017-10-25,100.06209677419356,1.1,0.33000,4.2,5.64,60.11,121.3499984741211
2017-10-26,100.04752580645162,1.09,0.31000,4.2,5.36,114.37,120.33000183105467
2017-10-27,100.03295483870968,1.08,0.00000,4.2,12.4,87.39,120.9000015258789
2017-10-30,99.98924193548388,1.1,0.00000,4.2,49.9,64.62,121.12999725341795
2017-10-31,99.97467096774191,1.13,0.00000,4.2,31.12,50.39,120.66999816894533
2017-11-01,99.9601,1.16,0.00000,4.2,28.24,66.7,121.11000061035156
2017-11-02,99.97115666666666,1.15,0.00000,4.196666666666667,27.31,85.31,121.19000244140624
2017-11-03,99.98221333333332,1.16,0.00000,4.193333333333333,12.69,103.89,120.62000274658205
2017-11-06,100.01538333333332,1.17,0.59000,4.183333333333334,10.1,92.35,121.6500015258789
2017-11-07,100.02644,1.2,0.00000,4.18,60.57,100.93,121.20999908447266
2017-11-08,100.03749666666668,1.21,0.00000,4.176666666666667,105.19,67.48,121.62999725341795
2017-11-09,100.04855333333332,1.22,0.00000,4.173333333333334,10.68,65.11,122.12999725341795
2017-11-10,100.05961,1.21,0.00000,4.17,24.84,56.77,121.12999725341795
2017-11-13,100.09278,1.22,0.00000,4.16,29.53,134.97,121.30999755859376
2017-11-14,100.10383666666668,1.24,0.45000,4.156666666666666,7.65,107.88,121.55999755859376
2017-11-15,100.11489333333331,1.23,0.00000,4.153333333333333,5.65,58.1,121.41000366210938
2017-11-16,100.12595,1.25,0.00000,4.15,11.0,83.79,121.4000015258789
2017-11-17,100.13700666666666,1.26,0.00000,4.1466666666666665,6.31,98.62,122.86000061035156
2017-11-20,100.17017666666666,1.28,0.00000,4.136666666666667,9.94,79.5,121.30999755859376
2017-11-21,100.18123333333332,1.28,0.00000,4.133333333333333,29.51,199.49,121.51000213623048
2017-11-22,100.19229,1.27,0.34000,4.13,5.79,52.93,122.62999725341795
2017-11-24,100.21440333333332,1.26,0.00000,4.123333333333333,15.26,34.88,122.31999969482422
2017-11-27,100.24757333333334,1.25,0.60000,4.113333333333333,10.21,31.11,122.83000183105467
2017-11-28,100.25863,1.28,0.00000,4.109999999999999,374.38,206.63,122.80999755859376
2017-11-29,100.26968666666666,1.27,0.00000,4.1066666666666665,5.69,103.98,122.04000091552734
2017-11-30,100.28074333333332,1.25,0.00000,4.103333333333333,5.55,101.48,121.0999984741211
2017-12-01,100.2918,1.25,0.00000,4.1,26.86,86.95,121.58999633789062
2017-12-04,100.32995806451612,1.28,0.00000,4.090322580645161,20.41,101.07,121.18000030517578
2017-12-05,100.34267741935484,1.28,0.45000,4.087096774193548,68.33,95.44,120.31999969482422
2017-12-06,100.35539677419354,1.28,0.00000,4.083870967741936,5.84,57.79,120.06999969482422
2017-12-07,100.36811612903226,1.27,0.00000,4.080645161290322,16.87,40.69,118.48999786376952
2017-12-08,100.38083548387095,1.26,0.00000,4.077419354838709,6.67,63.52,118.4800033569336
2017-12-11,100.41899354838708,1.31,0.00000,4.067741935483871,10.69,81.46,118.01000213623048
2017-12-12,100.4317129032258,1.32,0.46000,4.064516129032258,7.93,66.43,118.1500015258789
2017-12-13,100.44443225806452,1.28,0.00000,4.061290322580645,17.07,52.01,119.16999816894533
